id,gender,masterCategory,subCategory,articleType,season,usage,source,label_source
900932,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900933,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900934,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900935,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900936,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900937,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900938,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900939,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900940,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900941,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900942,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900943,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900944,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900945,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900947,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900948,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900949,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900950,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900951,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900952,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900953,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900954,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900955,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900956,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900957,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900959,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900960,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900961,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900962,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900963,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900964,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900965,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900966,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900967,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900969,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900970,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900971,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900972,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900974,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900975,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900976,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900977,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900978,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900979,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900980,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900981,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900982,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900983,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900984,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900985,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900986,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900988,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900989,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900990,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900991,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900992,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900993,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900994,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900995,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900996,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900997,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900998,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
900999,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901000,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901001,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901002,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901003,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901005,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901006,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901007,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901008,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901009,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901010,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901011,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901012,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901013,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901014,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901015,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901016,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901017,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901018,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901019,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901020,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901021,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901022,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901023,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901024,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901025,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901026,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901027,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901028,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901029,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901030,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901031,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901032,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901033,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901034,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901036,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901037,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901038,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901039,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901040,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901041,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901042,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901043,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901044,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901045,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901046,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901047,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901048,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901049,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901050,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901053,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901054,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901055,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901056,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901057,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901058,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901059,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901060,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901062,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901063,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901064,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901065,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901066,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901068,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901069,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901070,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901071,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901072,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901073,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901074,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901075,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901076,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901077,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901078,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901079,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901080,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901081,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901082,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901084,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901085,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901086,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901087,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901088,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901089,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901090,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901091,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901092,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901093,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901094,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901095,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901096,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901097,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901098,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901099,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901100,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901101,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901102,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901103,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901104,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901105,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901106,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901107,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901108,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901109,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901110,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901111,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901112,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901113,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901115,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901116,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901117,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901118,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901119,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901120,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901121,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901122,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901123,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901124,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901125,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901127,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901128,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901129,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901130,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901131,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901132,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901133,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901134,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901135,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901136,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901137,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901139,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901140,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901141,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901142,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901143,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901144,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901145,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901146,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901147,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901148,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901149,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901150,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901151,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901153,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901154,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901155,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901157,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901158,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901159,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901160,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901161,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901162,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901163,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901164,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901165,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901166,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901167,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901168,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901169,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901170,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901171,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901172,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901173,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901174,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901175,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901176,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
901177,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train
